id_cliente,cliente,genero,idade,contato,fonte,produto_interesse,forma_pagamento,entrada_pct,fez_test_drive,data_interesse,etapa,motivo_insucesso,temperatura,data_ultimo_contato
CLI002068,Letícia Moraes,Feminino,24,(12) 92734-8642,Instagram,T-Cross,Financiamento,30,Sim,18/11/2025,Negociação,,Quente,13/12/2025
CLI002069,Gabriel Duarte Martins,Masculino,54,(11) 94350-8774,Google Ads,Polo,Financiamento,30,Não,17/11/2025,Agendamento,,Frio,27/11/2025
CLI002070,Valentina Araújo,Feminino,17,(61) 99921-1466,Facebook Ads,Polo,Financiamento,25,Sim,24/11/2025,Agendamento,,Quente,04/12/2025
CLI002071,Vitor Mendes Lopes,Masculino,50,(11) 95691-0154,WhatsApp,T-Cross,Financiamento,40,Não,10/11/2025,Agendamento,Produto Indisponível,Morno,20/11/2025
CLI002072,Carlos Gomes Nascimento,Masculino,37,(21) 97680-6045,Site,Saveiro,Financiamento,40,Sim,15/11/2025,Negociação,,Quente,24/11/2025
CLI002073,Felipe Moreira,Masculino,52,(61) 94330-9912,Site,Polo,Financiamento,25,Não,23/11/2025,Agendamento,,Morno,01/12/2025
CLI002074,Eduardo Carvalho,Masculino,45,(71) 97409-3502,Instagram,T-Cross,Financiamento,25,Sim,2025-11-24,Primeiro Contato,,Frio,25/11/2025
CLI002075,Caio Mendes,Masculino,69,(61) 99241-0556,Loja Física,Tiguan Allspace,Financiamento,40,Sim,29/11/2025,Agendamento,,Morno,10/12/2025
CLI002076,Ricardo Oliveira,Masculino,41,(41) 97057-0793,WhatsApp,Polo,À Vista,,Não,16/11/2025,Primeiro Contato,,Frio,18/11/2025
CLI002077,Bruno Carvalho Gonçalves,Masculino,15,(19) 95690-8048,Indicação,Polo,Financiamento,15,Sim,08/11/2025,Primeiro Contato,,Frio,13/11/2025
CLI002078,Vitória Ferreira,Feminino,50,(21) 9999,Site,Polo,Financiamento,25,Sim,14/11/2025,Agendamento,,Frio,29/11/2025
CLI002079,Sabrina Martins,Feminno,34,(62) 96011-5136,Google Ads,Taos,Financiamento,30,Sim,08/11/2025,Primeiro Contato,,Frio,13/11/2025
CLI002080,Lucas Pereira,Masculino,54,(32) 92953-9789,Google Ads,Saveiro,À Vista,,Sim,11/11/2025,Negociação,,Quente,17/11/2025
CLI002081,Vitória Soares,Feminino,23,(47) 99985-0512,Site,Nivus,Financiamento,35,Não,28/11/2025,Primeiro Contato,,Frio,04/12/2025
CLI002082,Sofia Alves Soares,Feminino,46,(51) 91698-8448,instagram,Polo,Financiamento,30,Não,03/11/2025,Primeiro Contato,,Quente,06/11/2025
CLI002083,Laura Silva,Feminino,51,(21) 94665-7473,Instagram,Taos,Financiamento,35,Sim,06/11/2025,SUCESSO ,,Morno,17/12/2025
CLI002084,Laura Silva Costa,Feminino,51,(12) 97820-9201,Indicação,Polo,Financiamento,25,Sim,09/11/2025,Negociação,,Quente,15/11/2025
CLI002085,Eduarda Alves Martins,Feminino,62,(16) 92672-9587,Instagram,Nivus,Financiamento,20,Sim,11/16/2025,Negociação,,Quente,20/11/2025
CLI002086,Gustavo Moraes,Masculino,29,(21) 91717-2717,Instagram,T-Cross,Financiamento,40,Não,23/11/2025,Insucesso,Contato Sem Sucesso,Morno,18/12/2025
CLI002087,Carolina Silva,Feminino,41,(51) 91641-6101,Instagram,Taos,Financiamento,30,Sim,03/11/2025,Primeiro Contato,,Frio,09/11/2025
CLI002088,Bruno Soares,Masculino,48,(85) 91264-2236,Instagram,Taos,Financiamento,50,Sim,23/11/2025,Negociação,Financeiro,Morno,23/12/2025
CLI002089,Letícia Santana,Feminino,25,(19) 93006-9359,Facebook Ads,Saveiro,Financiamento,25,Não,07/11/2025,Sucesso,,Quente,02/12/2025
CLI002090,Sofia Andrade Santos,Feminino,36,(15) 97702-5808,OLX,T-Cross,Financiamento,50,S,06/11/2025,Insucesso,Produto Indisponível,Frio,22/11/2025
CLI002091,Sofia Ferreira,Feminino,41,(12) 94985-7641,Google Ads,Polo,Financiamento,20,Não,07/11/2025,Interesse Futuro,,Frio,24/12/2025
CLI002092,Murilo Souza Cardoso,Masculino,29,(13) 92701-0114,Instagram,T-Cross,Financiamento,35,Sim,05/11/2025,Negociação,,Morno,08/11/2025
CLI002093,Carlos Alves,Masculino,40,(47) 96012-0651,Site,Polo,À Vista,,Sim,27/11/2025,Sucesso,,Morno,31/12/2025
CLI002094,Rafael Melo Mendes,Masculino,67,(16) 97419-2106,Instagram,Polo,À Vista,,Sim,13/11/2025,Agendamento,,Morno,17/11/2025
CLI002095,Sabrina Soares Ribeiro,Feminino,31,(11) 95520-2079,Indicação,Nivus,À Vista,,Sim,03/11/2025,Sucesso,,Frio,17/11/2025
CLI002096,Isabela Alves Nascimento,Feminino,61,(27) 93303-2397,Site,Virtus,Financiamento,15,Sim,02/11/2025,Negociação,,Morno,27/11/2025
CLI002097,Vitória Gonçalves Rezende,Feminino,49,(16) 95938-8326,Google Ads,Virtus,Financiamento,40,Não,13/11/2025,Primeiro Contato,,Frio,15/11/2025
CLI002098,Isabela Martins Rodrigues,Feminino,39,(21) 93973-4548,Google Ads,Amarok,Financiamento,50,Sim,23/11/2025,Insucesso,Crédito Negado,Frio,31/12/2025
CLI002099,Pedro Nascimento,Masculino,35,(17) 97609-1991,Site,Polo,À Vista,,Não,23/11/2025,Agendamento,,Quente,07/12/2025
CLI002100,Caio Ribeiro,Masculino,53,(48) 97757-4165,WhatsApp,T-Cross,À Vista,,Não,20/11/2025,Agendamento,,Morno,23/11/2025
CLI002101,Gustavo Oliveira,Masculino,37,(11) 97175-8956,Google Ads,T-Cross,Financiamento,,Não,23/11/2025,Insucesso,Crédito Negado,Frio,28/11/2025
CLI002102,Diego Ramos Cardoso,Masculino,46,(21) 96888-1715,Facebook Ads,Tiguan Allspace,Financiamento,25,Não,20/11/2025,Primeiro Contato,,Frio,21/11/2025
CLI002103,Eduardo Batista Gomes,Masculino,61,(11) 99091-5676,Instagram,Tiguan Allspace,Financiamento,25,Sim,22/11/2025,Negociação,,Quente,30/11/2025
CLI002104,Renan Rodrigues,Masculino,69,(51) 97296-3172,Site,Saveiro,À Vista,,Sim,17/11/2025,SUCESSO ,,Morno,29/11/2025
CLI002105,Bruno Dias,Masculino,43,(12) 94799-4868,Facebook Ads,Virtus,Financiamento,30,Sim,18/11/2025,Negociação,,Morno,03/12/2025
CLI002106,Gustavo Araújo Moreira,Masculino,42,(16) 98777-5152,Loja Física,Polo,Financiamento,30,Sim,22/11/2025,Negociação,,Quente,16/12/2025
CLI002107,Letícia Monteiro,Feminino,52,(16) 98016-1412,Loja Física,T-Cross,Financiamento,40,Não,04/11/2025,Primeiro Contato,,Morno,09/11/2025
CLI002108,Marina Barros,Feminino,31,(32) 94104-6453,Google Ads,Polo,Financiamento,35,Sim,14/11/2025,Negociação,,Quente,17/11/2025
CLI002109,Júlia Lopes,Feminino,45,(11) 98911-2467,Google Ads,Nivus,À Vista,,Sim,13/11/2025,Negociação,,Quente,07/12/2025
CLI002110,Rafael Batista,Masculino,34,(21) 93982-6020,Instagram,Polo,Financiamento,25,Sim,29/11/2025,Sucesso,,Morno,31/12/2025
CLI002111,João Pereira Santana,Masculino,26,(15) 94561-8075,Site,T-Cross,Financiamento,25,Sim,30/11/2025,Sucesso,,Morno,31/12/2025
CLI002112,Isabela Andrade,Feminino,55,(71) 91749-9229,Facebook Ads,Tiguan Allspace,Financiamento,35,Não,26/11/2025,Agendamento,,Frio,02/12/2025
CLI002113,Mateus Duarte,Masculino,46,(61) 96140-0922,WhatsApp,Virtus,Financiamento,20,Não,26/11/2025,Sucesso,,Quente,15/12/2025
CLI002114,Renata Silva Lopes,Feminino,67,(61) 92023-8451,Indicação,Virtus,Financiamento,35,Não,07/11/2025,Interesse Futuro,,Quente,31/12/2025
CLI002115,Rafael Pereira,Masculino,34,(16) 97759-3167,Instagram,Nivus,Financiamento,15,Não,24/11/2025,Interesse Futuro,,Quente,31/12/2025
CLI002116,Mateus Castro,Masculino,46,(31) 98437-1944,Google Ads,Virtus,Financiamento,30,Não,14/11/2025,Insucesso,Crédito Negado,Morno,27/10/2025
CLI001165,Beatriz Ribeiro Monteiro,Feminino,37,(13) 95220-2920,Google Ads,Nivus,Financiamento,25,Não,11/11/2025,Negociação,,Quente,27/11/2025
CLI002118,Thiago Soares,Masculino,26,(81) 92433-3740,Instagram,Tiguan Allspace,À Vista,,Não,05/11/2025,Primeiro Contato,,Frio,06/11/2025
CLI002119,Felipe Pereira Martins,Masculino,38,(85) 93475-6854,Loja Física,Virtus,À Vista,,Não,20/11/2025,Insucesso,Crédito Negado,Frio,31/12/2025
CLI002120,Ricardo Dias,Masculino,64,(27) 94582-8420,WhatsApp,Polo,Financiamento,35,Não,11/14/2025,Insucesso,Financeiro,Morno,12/28/2025
CLI002121,Bruna Rezende,Feminino,57,(11) 94113-4527,Google Ads,Polo,Financiamento,20,S,14/11/2025,Insucesso,Financeiro,Morno,19/11/2025
CLI002122,Guilherme Santana,Masculino,27,(16) 95144-9576,Instagram,Taos,Financiamento,25,Sim,11/11/2025,Negociação,,Quente,12/04/2025
CLI002123,Felipe Cardoso Santos,Masculino,103,(17) 99186-2985,WhatsApp,T-Cross,À Vista,,Sim,13/11/2025,Primeiro Contato,,Morno,18/11/2025
CLI002124,Fernando Carvalho,Masculino,47,(16) 95991-5337,Instagram,Taos,Financiamento,25,Não,12/11/2025,Primeiro Contato,,Frio,12/11/2025
CLI002125,Sabrina Teixeira Castro,Feminino,49,(17) 93910-1536,Google Ads,Saveiro,Financiamento,20,Não,05/11/2025,Insucesso,Comprou no Particular,Frio,11/15/2025
CLI002126,Isabela Dias,Feminino,33,(19) 98947-1349,Site,Nivus,À Vista,,Não,17/11/2025,Agendamento,,Quente,20/11/2025
CLI002127,Daniel Monteiro,Masculino,41,(27) 96613-8167,Indicação,T-Cross,Financiamento,30,Sim,18/11/2025,Sucesso,,Frio,13/12/2025
CLI002128,Henrique Silva,Masculino,29,(15) 99605-5207,Instagram,Virtus,Financiamento,20,Sim,11/11/2025,Sucesso,,Quente,23/11/2025
CLI002129,Marina Moraes Almeida,Feminino,32,(47) 92844-2346,Site,Taos,Financiamento,30,Não,13/11/2025,Negociação,,Quente,18/11/2025
CLI002130,Rafael Dias Pereira,Masculino,58,9988-7766,Loja Física,Saveiro,Financiamento,50,Sim,18/11/2025,Sucesso,,Quente,08/12/2025
CLI002131,Ana Gomes Andrade,Feminino,39,(11) 98529-0783,Instagram,Amarok,Financiamento,20,Não,06/11/2025,Primeiro Contato,,Morno,06/11/2025
CLI002132,Bruna Araújo,Feminino,41,(85) 91939-8835,WhatsApp,Polo,Financiamento,25,Não,13/11/2025,Interesse Futuro,,Morno,31/12/2025
CLI002133,Eduarda Moreira,Feminino,39,(47) 98330-6567,Instagram,Polo,Financiamento,20,Sim,14/11/2025,Primeiro Contato,Comprou em Outra Concessionária,Frio,17/11/2025
CLI002134,Sofia Oliveira,Feminino,16,(48) 92990-6288,Instagram,Virtus,Financiamento,30,Não,14/11/2025,Sucesso,,Quente,19/11/2025
CLI002135,Diego Ramos Gomes,Masculino,27,(62) 98352-2161,Google Ads,Saveiro,À Vista,,Sim,09/11/2025,Interesse Futuro,,Frio,07/12/2025
CLI002136,fernando nascimento,Masculino,72,(12) 92946-6720,OLX,Taos,À Vista,,Não,20/11/2025,Insucesso,Contato Sem Sucesso,Frio,13/12/2025
CLI002137,Rafaela Andrade,Feminino,40,(24) 94669-5324,Indicação,T-Cross,À Vista,,Sim,11/11/2025,Agendamento,,Morno,19/11/2025
CLI002138,André Mendes,Masculino,37,(24) 97223-0854,Google Ads,Taos,Financiamento,35,Não,24/11/2025,Insucesso,,Quente,31/12/2025
CLI002139,Bianca Rodrigues,Feminino,52,(51) 94186-5284,Facebook Ads,Polo,Financiamento,25,Não,19/11/2025,NEGOCIAÇÃO ,,Quente,05/12/2025
CLI002140,Paulo Gonçalves,Masculino,63,(12) 92591-7951,Loja Física,Polo,À Vista,,Sim,18/11/2025,Negociação,,Quente,04/12/2025
CLI002141,Leonardo Soares,Masculino,49,(47) 94652-1276,Google Ads,T-Cross,À Vista,,Não,29/11/2025,Interesse Futuro,,Morno,31/12/2025
CLI002142,Paulo Monteiro,Masculino,46,(31) 94644-8242,Instagram,T-Cross,Financiamento,50,Não,28/11/2025,Primeiro Contato,,Frio,01/12/2025
CLI001522,Rafaela Duarte Almeida,Feminino,42,(27) 94123-6330,Loja Física,Virtus,À Vista,,Não,09/05/2025,Primeiro Contato,,Morno,10/05/2025
CLI002143,Daniel Nunes Moreira,Masculino,37,(11) 93160-8530,WhatsApp,Amarok,Financiamento,25,Sim,01/11/2025,Sucesso,,Quente,08/12/2025
CLI002144,Felipe Gonçalves Ramos,Masculino,60,(31) 95697-2976,Google Ads,Saveiro,Financiamento,40,Não,09/11/2025,Primeiro Contato,,Morno,16/11/2025
CLI002145,Ricardo Souza Ramos,Masculino,58,(16) 97086-0608,Instagram,Polo,Financiamento,40,Sim,01/11/2025,Sucesso,,Quente,02/12/2025
CLI002146,Vinícius Lima,Masculino,33,(81) 97046-7894,OLX,Tiguan Allspace,Financiamento,35,Sim,17/11/2025,Sucesso,Crédito Negado,Quente,19/12/2025
CLI002147,Paulo Melo Carvalho,Masculino,26,(47) 93196-8062,OLX,Nivus,À Vista,,Sim,18/11/2025,Sucesso,,Quente,20/12/2025
CLI002148,Camila Andrade Teixeira,Feminino,27,(11) 99508-5813,Site,Tiguan Allspace,Financiamento,20,Sim,03/11/2025,Sucesso,,Quente,28/11/2025
CLI002149,Marina Melo,Feminino,30,(51) 94687-2888,Instagram,Nivus,Financiamento,25,Sim,28/11/2025,Agendamento,,Frio,07/12/2025
CLI002150,Guilherme Moraes,Masculino,35,(24) 99608-0803,WhatsApp,Taos,Financiamento,30,Sim,08/11/2025,Sucesso,,Quente,12/12/2025
CLI002151,Vanessa Rodrigues,Feminino,28,(32) 94774-6100,Facebook Ads,T-Cross,Financiamento,30,Não,27/11/2025,Interesse Futuro,,Quente,31/12/2025
CLI002152,Marina Moreira Monteiro,Feminino,41,1198877-66,Site,Nivus,À Vista,,Sim,08/11/2025,Sucesso,,Quente,24/11/2025
CLI002153,Ricardo Barbosa Silva,Masculino,41,(12) 96681-6676,WhatsApp,Polo,Financiamento,25,Sim,03/11/2025,Sucesso,,Quente,11/12/2025
CLI002154,Carolina Almeida,masculino,39,(41) 94406-1391,Google Ads,Taos,Financiamento,20,Não,18/11/2025,Primeiro Contato,,Frio,21/11/2025
CLI002155,Beatriz Duarte Souza,Feminino,36,(51) 94921-3842,Loja Física,Polo,Financiamento,30,Sim,29/11/2025,Agendamento,,Frio,07/12/2025
CLI002156,Valentina Teixeira Rocha,Feminino,25,(32) 99351-5327,Site,Saveiro,Financiamento,30,Sim,02/11/2025,Negociação,,Quente,13/11/2025
CLI002157,Gabriela Barbosa,Feminino,48,(13) 95532-3540,Instagram,Saveiro,Financiamento,50,Não,06/11/2025,Agendamento,,Morno,14/11/2025
CLI000749,Eduardo Barbosa,Masculino,53,(19) 99182-9967,Instagram,Saveiro,Financiamento,40,Não,12/09/2024,Negociação,,Quente,26/09/2024
CLI002158,Daniel Andrade Moreira,Masculino,24,(41) 98295-6387,Site,Saveiro,À Vista,,Não,25/11/2025,Insucesso,Financeiro,Frio,16/12/2025
CLI002159,Marcelo Ramos Gomes,Masculino,53,(11) 94643-8308,OLX,Nivus,À Vista,,Não,24/11/2025,Insucesso,Comprou no Particular,Morno,27/11/2025
CLI001728,Caio Araújo,Masculino,39,(71) 95497-4891,Instagram,Saveiro,Financiamento,25,Sim,21/07/2025,Primeiro Contato,,Frio,21/07/2025
CLI002160,Fernanda Batista Duarte,Feminino,25,(19) 93713-0591,WhatsApp,Amarok,Financiamento,25,Não,16/11/2025,Interesse Futuro,,Morno,31/12/2025
CLI002161,Helena Andrade Silva,Feminino,52,(17) 92955-1247,Indicação,Tiguan Allspace,Financiamento,25,Sim,08/11/2025,Negociação,,Quente,29/11/2025
CLI002162,Patrícia Duarte,Feminino,70,(15) 96579-1083,Site,Saveiro,Financiamento,15,Sim,16/11/2025,Insucesso,Comprou em Outra Concessionária,Frio,29/11/2025
CLI002163,Natália Souza Duarte,Feminino,35,(11) 95330-4624,Instagram,T-Cross,Financiamento,25,Não,24/11/2025,interesse futuro,,Morno,31/12/2025
CLI002164,Gabriela Gomes,Feminino,47,(47) 98795-5417,Facebook Ads,Saveiro,Financiamento,20,Sim,25/11/2025,Sucesso,,Quente,18/12/2025
CLI001755,Helena Castro,Feminino,44,(27) 94881-9086,OLX,T-Cross,Financiamento,40,Não,30/11/2025,Agendamento,,Morno,06/12/2025
CLI002166,Sofia Ribeiro,Feminino,29,(17) 94196-8889,WHATSAPP,Virtus,À Vista,,Sim,03/11/2025,Sucesso,,Morno,21/11/2025
CLI002167,Ricardo Nunes Ribeiro,Masculino,40,(27) 96050-1976,OLX,Polo,À Vista,,Sim,05/11/2025,Sucesso,,Quente,16/11/2025
CLI002168,Luana Monteiro,Feminino,40,(17) 96890-3779, WhatsApp  ,Saveiro,Financiamento,20,Não,07/11/2025,Primeiro Contato,,Frio,13/11/2025
CLI002169,Ana Lopes,Feminino,55,(11) 91088-1979,Loja Física,T-Cross,À Vista,,Não,19/11/2025,Interesse Futuro,,Frio,31/12/2025
CLI002170,Renata Gomes Soares,Feminino,29,(32) 98729-7039,WhatsApp,Virtus,À Vista,,Não,11/11/2025,Insucesso,Comprou em Outra Concessionária,Frio,09/12/2025
CLI002171,Vitória Castro,Feminino,49,(31) 95455-9913,Instagram,Polo,Financiamento,10,Sim,30/11/2025,Sucesso,,Quente,29/12/2025
CLI002172,Pedro Batista,Masculino,30,(27) 97958-8706,Instagram,Virtus,Financiamento,20,Sim,30/11/2025,Sucesso,,Quente,31/12/2025
CLI002173,  Vinícius Andrade ,Masculino,29,(19) 96197-7043,Instagram,Saveiro,Financiamento,40,Não,10/11/2025,Agendamento,,Quente,22/11/2025
CLI002174,Carlos Souza Castro,Masculino,24,(61) 91731-8200,Facebook Ads,T-Cross,À Vista,,Não,27/11/2025,Interesse Futuro,,Frio,31/12/2025
CLI002175,Sabrina Rocha,,48,(11) 98025-9920,Loja Física,Tiguan Allspace,Financiamento,30,Sim,19/11/2025,Interesse Futuro,,Morno,29/11/2025
CLI002176,Caio Barbosa,Masculino,16,(24) 96229-3612,Google Ads,Nivus,Financiamento,20,Não,29/11/2025,Negociação,,Morno,05/12/2025
CLI002177,Pedro Cardoso,Masculino,36,(31) 98629-7493,Google Ads,Nivus,Financiamento,25,Sim,13/11/2025,Sucesso,,Quente,18/12/2025
CLI002178,Patrícia Martins,Feminino,49,(11) 92977-0642,Instagram,Polo,Financiamento,30,Sim,24/11/2025,Agendamento,,Morno,05/12/2025
CLI002179,Bruno Rodrigues Ribeiro,Masculino,48,(11) 99708-7306,WhatsApp,Saveiro,Financiamento,35,Não,08/11/2025,Primeiro Contato,,Frio,08/11/2025
CLI002180,Fernanda Rezende,Feminino,55,(61) 97757-9730,Instagram,T-Cross,Financiamento,30,Sim,13/11/2025,Sucesso,,Quente,22/11/2025
CLI002181,André Ramos,Masculino,37,(71) 95345-0959,WhatsApp,Amarok,Financiamento,35,Não,02/12/2025,Insucesso,Crédito Negado,Frio,31/12/2025
CLI002182,Carlos Barbosa,Masculino,34,(19) 98515-7190,OLX,T-Cross,Financiamento,30,S,19/12/2025,Insucesso,Contato Sem Sucesso,Quente,31/12/2025
CLI002183,Vinícius Rocha Freitas,Masculino,66,(85) 96192-7844,Facebook Ads,Saveiro,Financiamento,20,Não,19/12/2025,Negociação,,Morno,21/12/2025
CLI002184,Marcos Mendes Batista,Masculino,39,(61) 97136-0227,Site,T-Cross,Financiamento,10,Não,23/12/2025,Primeiro Contato,,Frio,26/12/2025
CLI002185,Clara Monteiro,Feminino,44,(32) 95785-8798,Instagram,Polo,Financiamento,15,Sim,12/10/2025,Sucesso,,Quente,12/21/2025
CLI002186,Isabela Lima,Feminino,24,(71) 93320-1408,Google Ads,Polo,Financiamento,25,Não,19/12/2025,Primeiro Contato,,Quente,26/12/2025
CLI002187,Mateus Ribeiro Teixeira,Masculino,52,(21) 9999,Site,Polo,Financiamento,30,Não,09/12/2025,Sucesso,,Quente,31/12/2025
CLI002188,Paulo Silva Pereira,Masculino,33,(17) 98864-1387,Instagram,Taos,Financiamento,20,Não,08/12/2025,Negociação,,Quente,31/12/2025
CLI002189,Larissa Silva Souza,Feminino,40,(51) 91573-0111,WhatsApp,Nivus,Financiamento,25,Sim,01/12/2025,Negociação,Comprou em Outra Concessionária,Quente,19/12/2025
CLI002190,Bruno Pereira,Masculino,40,(61) 98434-4853,Instagram,T-Cross,Financiamento,20,Sim,03/12/2025,Primeiro Contato,,Morno,04/12/2025
CLI002191,Isabela Monteiro,Feminino,62,(11) 92664-2179,Site,Amarok,Financiamento,10,Não,19/12/2025,Primeiro Contato,,Morno,21/12/2025
CLI002192,Patrícia Lopes Castro,Feminino,28,(17) 94408-6126,Indicação,T-Cross,Financiamento,40,Não,04/12/2025,Primeiro Contato,,Frio,08/12/2025
CLI002193,Carlos Rocha,Masculino,37,(71) 98868-5246,Instagram,Nivus,Financiamento,30,Sim,02/12/2025,Agendamento,,Quente,22/11/2025
CLI002194,Natália Oliveira,Feminino,35,(21) 92282-7298,OLX,Polo,Financiamento,25,Não,01/12/2025,Agendamento,,Morno,15/12/2025
CLI002195,Daniel Pereira Rodrigues,Masculino,46,(11) 96233-0857,WhatsApp,T-Cross,Financiamento,30,Não,02/12/2025,Interesse Futuro,,Morno,31/12/2025
CLI002196,Mateus Ferreira,Masculino,41,(12) 99274-6691,WhatsApp,T-Cross,À Vista,,Sim,09/12/2025,Sucesso,,Morno,29/12/2025
CLI002197,André Nunes,Masculino,60,(51) 96907-4333,OLX,Virtus,Financiamento,15,Sim,13/12/2025,Agendamento,,Morno,17/12/2025
CLI001537,Ana Carvalho,Feminino,28,(62) 94885-0307,WhatsApp,Tiguan Allspace,Financiamento,30,Sim,28/12/2025,Negociação,,Quente,31/12/2025
CLI002199,Murilo Rodrigues,Masculino,50,(19) 99023-8321,Indicação,Saveiro,À Vista,,Sim,20/12/2025,Sucesso,,Quente,31/12/2025
CLI002200,Sofia Ramos,Feminino,38,(11) 99241-7568,Instagram,Saveiro,À Vista,,Não,12/12/2025,Agendamento,,Morno,25/12/2025
CLI002201,Isabela Silva,Feminino,32,(32) 92498-7445,Instagram,Amarok,Financiamento,25,Sim,2025-12-04,Primeiro Contato,,Frio,06/12/2025
CLI000337,Rafaela Gonçalves,Feminino,33,(71) 99083-1300,Site,Nivus,Financiamento,30,Não,24/12/2025,Interesse Futuro,,Quente,31/12/2025
CLI002203,João Batista,Masculino,40,(47) 94795-5714,Instagram,Amarok,Financiamento,25,Sim,24/12/2025,Agendamento,Crédito Negado,Morno,31/12/2025
CLI002204,Renan Rodrigues,Masculino,40,(48) 93527-5290,OLX,T-Cross,Financiamento,,Sim,26/12/2025,Negociação,,Quente,31/12/2025
CLI002205,Isabela Mendes Melo,Feminino,39,(21) 9999,Indicação,Polo,Financiamento,15,Sim,23/12/2025,Sucesso,,Quente,31/12/2025
CLI002206,Vinícius Barros Martins,Masculino,33,(11) 99221-4732,Instagram,Polo,Financiamento,30,Não,15/12/2025,INTERESSE FUTURO ,,Quente,31/12/2025
CLI002207,Natália Castro Mendes,Feminino,38,(17) 93175-7873,Indicação,Saveiro,À Vista,,Sim,2025-12-06,Negociação,,Quente,2025-12-31
CLI002208,Lucas Santana Mendes,Masculino,55,(21) 92979-6674,Site,Virtus,Financiamento,25,sim,17/12/2025,Negociação,,Quente,20/12/2025
CLI002209,Camila Duarte Alves,Feminino,,(11) 98818-4534,Loja Física,Amarok,Financiamento,30,Sim,10/12/2025,Negociação,,Morno,31/12/2025
CLI002210,Bianca Santana Freitas,Feminino,66,(51) 96271-4420,Indicação,T-Cross,Financiamento,15,Não,25/12/2025,Negociação,,Morno,31/12/2025
CLI002211,Guilherme Gomes Souza,Masculino,28,(17) 96914-5378,Instagram,Saveiro,Financiamento,50,Não,07/12/2025,Primeiro Contato,,Morno,07/12/2025
CLI000406,André Rezende,Masculino,40,(11) 92575-9876,Indicação,Polo,À Vista,,Não,24/12/2025,Primeiro Contato,,Frio,31/12/2025
CLI002213,Rafael Moraes Monteiro,Masculino,49,(51) 99886-9518,Google Ads,Taos,Financiamento,25,Não,22/12/2025,Insucesso,Comprou em Outra Concessionária,Morno,24/12/2025
CLI002214,Bruna Santos,,35,(11) 93905-3844,Instagram,Polo,Financiamento,20,Não,02/12/2025,Agendamento,,Morno,10/12/2025
CLI002215,Lucas Oliveira,Masculino,35,(85) 92046-5667,Site,Saveiro,À Vista,,Não,12/12/2025,Primeiro Contato,,Frio,17/12/2025
CLI002216,Lucas Araújo Mendes,Masculino,44,(41) 95466-7155,Site,T-Cross,Financiamento,10,Não,02/12/2025,Insucesso,,Morno,31/12/2025
CLI002217,Rafael Monteiro,Masculino,46,(81) 93545-3324,Instagram,Taos,Financiamento,25,Não,12/04/2025,Primeiro Contato,,Frio,04/12/2025
CLI002218,Leonardo Lima Martins,Masculino,38,(85) 91213-1651,Instagram,Saveiro,Financiamento,,Não,01/12/2025,Sucesso,,Quente,04/12/2025
CLI002219,Laura Gonçalves Almeida,Feminino,40,(61) 91069-5382,Instagram,Virtus,À Vista,,Sim,02/12/2025,Negociação,,Frio,28/12/2025
CLI002220,Tatiane Almeida,Feminino,54,(11) 98A77-6655,Indicação,Virtus,Financiamento,15,Sim,06/12/2025,Sucesso,,Quente,20/12/2025
CLI002221,Fernanda Melo,Feminino,24,(13) 95985-6112,Site,Saveiro,À Vista,,Não,14/12/2025,Insucesso,Comprou no Particular,Frio,31/12/2025
CLI002222,Patrícia Batista Lima,Feminino,41,(27) 98173-4340,WhatsApp,T-Cross,Financiamento,25,Não,21/12/2025,Primeiro Contato,,Frio,25/12/2025
CLI002223,Renan Mendes Rodrigues,Masculino,51,(13) 96127-2615,Instagram,Saveiro,Financiamento,20,Não,09/12/2025,Negociação,,Quente,23/12/2025
